Algorithm,Query1a,Query1b,Query1c,Query1d,Query2a,Query2b,Query2c,Query2d,Query3a,Query3b,Query3c,Query4a,Query4b,Query4c,Query5a,Query5b,Query5c,Query6a,Query6b,Query6c,Query6d,Query6e,Query6f,Query7a,Query7b,Query7c,Query8a,Query8b,Query8c,Query8d,Query9a,Query9b,Query9c,Query9d,Query10a,Query10b,Query10c,Query11a,Query11b,Query11c,Query11d,Query12a,Query12b,Query12c,Query13a,Query13b,Query13c,Query13d,Query14a,Query14b,Query14c,Query15a,Query15b,Query15c,Query15d,Query16a,Query16b,Query16c,Query16d,Query17a,Query17b,Query17c,Query17d,Query17e,Query17f,Query18a,Query18b,Query18c,Query19a,Query19b,Query19c,Query19d,Query20a,Query20b,Query20c,Query21a,Query21b,Query21c,Query22a,Query22b,Query22c,Query22d,Query23a,Query23b,Query23c,Query24a,Query24b,Query25a,Query25b,Query25c,Query26a,Query26b,Query26c,Query27a,Query27b,Query27c,Query28a,Query28b,Query28c,Query29a,Query29b,Query29c,Query30a,Query30b,Query30c,Query31a,Query31b,Query31c,Query32a,Query32b,Query33a,Query33b,Query33c
HASH_JOIN,1315.577343,1212.8531918333333,593.2236797500001,1332.3673075,2832.1076596666667,2696.807971333333,2874.8272021666667,3061.1698926666663,1898.7200140000002,1677.989606833333,2070.1693168333336,1885.5413394999998,1284.3111390000001,2057.641316333333,608.2711239166666,505.4739125555555,1053.4409870833335,20495.65626566667,20611.381194499998,20244.849073166664,21149.418136166667,20604.811805,21075.242003833333,8534.061332333335,8381.886720166667,9954.845717333332,1295.5026435,741.2105346666666,29368.911881333333,25159.6929655,1971.0545166666668,1756.4644389999996,3105.1924194999997,3942.639170666667,2068.159003833333,2310.2289180000002,2529.956684666666,2095.2055135,1640.7758813333337,2425.0942133333333,2538.520916,1462.2087616666668,7120.206500833334,1671.7584558333335,7876.009493833334,6108.6541136666665,6060.769990666667,7734.628201166667,2218.5904083333335,1633.0556725,2408.3533846666664,1826.0870328333333,1859.7147258333334,2460.8250908333334,2427.3226486666667,22320.595338999996,26328.76172583333,21940.117374166668,22520.675913,22398.126497333335,22316.28433783333,21887.47816916667,22060.952797166665,25118.190613666666,23062.41443033333,6651.178212999999,1496.3247095,2073.5497426666666,2194.8922275,1957.1649015,2905.0702878333336,10654.241522333334,22609.378587666666,20794.657788,21850.224985333334,2054.2687123333335,2365.1791295,2661.8422736666666,2502.4559446666667,2525.104843,2685.165590666667,3232.5914805000007,2445.7149633333333,2359.3027923333334,2570.740666166667,4038.8503885000005,3427.8229161666673,3738.7095835,2654.698577,3755.433124333334,22184.22542683333,21610.0762545,22156.224815000005,2434.936257,2134.378662,2718.739480333333,2992.0602341666668,2596.7556615,3112.8027831666664,3624.6202074999997,3572.4434178333336,4795.363123666667,3100.662556333333,2771.8225973333333,3487.6267895,4710.9115625,2896.3954828333335,4778.0531115,2649.4352396666663,2778.0441453333333,3219.234599,3102.743471333333,3227.7949725
TTJHP_NO_NG,1206.4702275,1208.6120753333335,572.1180025,1325.1876236666667,2991.549210333333,2849.6710571666667,2883.3280465000003,2901.0042713333332,1928.9940498333333,1660.5108025,2105.437586,2023.2334946666667,1210.1807233333334,2077.982007666667,662.4692584999999,618.7106918333333,1011.8240176666665,20504.210715166668,20818.5053305,20684.845049833333,21054.550253666665,20572.1837715,20998.3733095,8794.120496500002,8592.462299666668,8968.817723499998,1243.5858975,814.8894059999999,29473.94226933333,24922.68985966667,2062.646430166667,1789.9975279999999,2879.1105351666665,4103.332022333333,2048.331421166667,2392.8114248333336,3818.6716416666673,2202.2855715,1587.6756128333334,2285.002567,2627.850401,1407.003215,8121.5831475,1700.6088966666666,8700.065623333332,6184.743544,6258.769031333333,8818.642350833334,2490.010497333333,1946.8176323333334,2779.3412393333333,2007.5723145,1724.1132054999998,2383.5758965,2486.9252684999997,22658.28205816667,26880.920176999996,22868.14670083333,22894.36185983333,22240.503750833333,23310.347045499995,22632.606083000002,23203.556704833336,25398.81945916667,24350.08471533333,9168.431852,1489.0732609999998,2026.9522573333334,2368.512330833333,1955.8593821666664,3743.2856370000004,11980.515588666667,21324.32192983333,21706.573451166667,21153.22886383333,2342.5823051666666,2447.5983149999997,2723.6505023333334,2641.1931905,2784.4929613333334,2743.880940333333,3629.5492941666666,2445.5537785,2553.291871833333,2574.414828833334,3837.415963666667,3288.248696166667,3729.072356666667,2773.9281438333333,3934.373789333333,21974.0176755,21678.815266166665,22563.462179333335,2513.428916166667,2388.0242029999995,2814.6643351666667,3124.2153168333334,2587.7356668333337,2979.7587218333333,3421.492071166667,3532.3841386666663,4979.696367833333,3745.4639953333335,3197.6908603333336,3931.720140666667,4477.596227666667,2677.4824451666664,4523.609637999999,2720.356918,2814.3968714999996,3136.566009166667,3037.9679725,3235.6465613333335
TTJHP,1116.3272966666666,1204.920548,611.1643611666667,1316.253329,2945.685145666667,3031.6661145,2996.7602076666662,2896.6541963333334,1913.2184996666663,1613.4424416666668,2203.6602008333334,1884.1096181666665,1206.0726671666669,2111.384392,688.1685836666667,641.1926428333334,1035.9827968333334,21155.010339999997,20320.6755265,20280.648087833335,20750.060322166664,20488.571372000002,21797.9927045,9049.5317725,8927.608730333333,9905.406039499998,1213.7658993333334,737.9892618333333,28771.466952000002,25109.157932000002,1982.3734298333336,1758.9049006666667,2834.036194166667,4234.058749,1999.3171923333332,2375.5253873333336,3814.567800833333,2136.5668983333335,1479.2882723333332,2569.999653833333,2700.2108836666666,1406.0150286666667,8342.936953499999,1678.7691938333335,8619.600488166665,6229.4651631666675,5923.045236999999,9036.797535166666,2517.6183658333334,2037.0759126666665,2585.0545878333332,1937.8473524999997,1798.324725833333,2516.663836833333,2457.1455066666667,21808.914783666667,26292.262281,22631.280870166665,22727.285565,22787.896429,23346.333546833335,22702.086078499997,22806.5495275,24679.54647983333,24402.922370166663,8867.556751666669,1445.90808,1989.2563598333334,2219.5445038333332,1998.4299748333333,3501.7926666666667,11638.385714833334,22458.665551333335,21536.866797666666,21772.509410666666,2425.6097038333332,2526.1667133333335,2738.5982231666662,2802.8490749999996,2650.2056571666662,2933.963973666667,3471.917213,2531.0407219999997,2679.547895333333,2552.9991413333337,3954.2703839999995,3347.0506739999996,3823.2264851666664,2741.0954915,3772.912377,22289.5586835,20424.602879000002,22172.139018166665,2405.0900205,2286.1655091666667,2907.4550676666663,3189.0391491666664,2641.736832833333,3119.454379833333,3749.9505885,3638.5116393333333,5085.962356666667,3580.3456136666664,3182.2667206666665,3977.3146604999997,4580.741622666666,2793.548833166667,4711.367077666667,2637.245507833333,2678.3727661666667,3152.3124373333335,2967.8774863333333,3427.440197333334
TTJHP_NO_NG perf improv over HJ,0.08293477846858903,0.0034968094478022064,0.03557794129002838,0.005388667068696617,-0.05629784239396902,-0.056682970184842744,-0.0029569931462060644,0.05232170279638043,-0.015944444473177114,0.010416515252629429,-0.017036417688102472,-0.07302526456576101,0.057719981876344015,-0.009885440757760638,-0.08910193571963552,-0.22402101565495167,0.03950574348914613,-4.173786576587676E-4,-0.010049017775444946,-0.021733724715678776,0.004485602482735596,0.0015835152394880626,0.0036473457490714765,-0.03047308356941033,-0.02512269451141107,0.09905005279152301,0.04007459672929635,-0.09940343247612876,-0.0035762437649844337,0.009419952229079986,-0.04646848310157097,-0.019091242757576975,0.07280768911890395,-0.040757686592834824,0.009587068803663282,-0.035746460530338385,-0.5093822217631347,-0.051107186054090155,0.032362901663845624,0.05776750674802648,-0.035189580057019394,0.037754900746007,-0.14063870851912338,-0.01725754144246383,-0.10462863587775101,-0.012456005679401845,-0.03266895806499452,-0.14015077667251766,-0.12233898063405856,-0.19213182080498456,-0.1540421173357058,-0.09938479294991565,0.07291522643214589,0.03139158269358095,-0.024554881431223318,-0.015128929763654063,-0.020971683245737213,-0.04229828450049081,-0.016593016491908318,0.007037318345298534,-0.044544275051264064,-0.03404357085244341,-0.0517930443971313,-0.011172335213799775,-0.055834149060575565,-0.37846732689855245,0.0048461730625455205,0.022472325777633397,-0.0791018807930665,6.670461606649026E-4,-0.28853530762308216,-0.12448319887935791,0.05683732760945179,-0.04385336236179404,0.031898807539412204,-0.1403485294316016,-0.03484691052445714,-0.023220094322691186,-0.055440434877191636,-0.10272370236523018,-0.02186656564896928,-0.12279863263305593,6.590499536934009E-5,-0.08222305340814091,-0.001429223381036654,0.049874198214147,0.04071803690375179,0.002577688001192936,-0.044912657077652525,-0.04764847597486237,0.009475550635140542,-0.003180877793170711,-0.018380268648367667,-0.03223602217142853,-0.11883811692641416,-0.03528284174604789,-0.04416859031030631,0.0034735631081500608,0.042740922120991814,0.056041219411905194,0.011213411797285501,-0.03843989274908548,-0.20795601820099563,-0.15364196229935934,-0.1273339660377863,0.04952657924860662,0.07558119703063493,0.05325254189569327,-0.02676860233136194,-0.01308572659931739,0.02567957919531948,0.020876846388302072,-0.0024324930487305317
TTJHP perf improv over HJ,0.15145445259719204,0.006540481475208369,-0.030242692645423883,0.012094246390836208,-0.04010351993941077,-0.12416833038397944,-0.04241402940952504,0.053742752640892774,-0.007635926076389931,0.038466963623498406,-0.06448307532844522,7.593158014308131E-4,0.060918627470794885,-0.026118777475967293,-0.131351722297023,-0.2684979915019083,0.01657253748815746,-0.03217042995777826,0.01410413330658168,-0.0017683023734723787,0.018882685633657168,0.005641421727122589,-0.03429382687682579,-0.060401539207795785,-0.06510729963143846,0.004966393175461251,0.06309268805954894,0.004345962021144138,0.020342766928081617,0.0020085711526484982,-0.005742567276022724,-0.0013894170656005146,0.08732348553684621,-0.07391484884072118,0.03328651780274216,-0.028264068908747563,-0.5077601225160582,-0.019740967922635924,0.09842149122083133,-0.05975249938880713,-0.06369455797963049,0.038430718289465635,-0.17172682456942212,-0.004193630949218231,-0.0944121505840666,-0.019777032264720128,0.022723969706614455,-0.16835577614494568,-0.13478285869118042,-0.2474013880666806,-0.07337013093330717,-0.061202077259844806,0.033010439261049365,-0.02269106658900744,-0.012286318020549,0.022924144610035883,0.001386295535407512,-0.03150226975603175,-0.009174220738229901,-0.01740189884690002,-0.04615684194584926,-0.0372179884332624,-0.033797122780168096,0.017463205872586676,-0.05812522118543673,-0.3332309656557792,0.03369364228226026,0.040651729302104235,-0.011231656855157937,-0.021084106557248745,-0.20540720867665546,-0.09237111721534047,0.0066659521732960955,-0.035692292570208714,0.00355674024953217,-0.18076553922598249,-0.06806570454871491,-0.028835649001196784,-0.12003932815422493,-0.04954281978170764,-0.09265662567135337,-0.07403525435975654,-0.03488785894754208,-0.13573717796658039,0.006901328114044376,0.020941603764484427,0.0235637149707241,-0.022605901790196215,-0.03254490556801172,-0.004654390609011043,-0.0047481151421794,0.05485743601914128,-7.18272327507962E-4,0.012257502188896123,-0.07111523829817343,-0.06941289840326868,-0.06583387351319858,-0.017322065375742844,-0.0021368512976912392,-0.03457752090568519,-0.018493846864079854,-0.06060004748457917,-0.15470340568132607,-0.14807734222536684,-0.14040718819865564,0.027631582148456846,0.03550849677684868,0.013956737666400376,0.004600879331123859,0.03587825605078972,0.020788221426128628,0.04346668883394486,-0.06185189162702742
