Algorithm,Query1a,Query1b,Query1c,Query1d,Query2a,Query2b,Query2c,Query2d,Query3a,Query3b,Query3c,Query4a,Query4b,Query4c,Query5a,Query5b,Query5c,Query6a,Query6b,Query6c,Query6d,Query6e,Query6f,Query7a,Query7b,Query7c,Query8a,Query8b,Query8c,Query8d,Query9a,Query9b,Query9c,Query9d,Query10a,Query10b,Query10c,Query11a,Query11b,Query11c,Query11d,Query12a,Query12b,Query12c,Query13a,Query13b,Query13c,Query13d,Query14a,Query14b,Query14c,Query15a,Query15b,Query15c,Query15d,Query16a,Query16b,Query16c,Query16d,Query17a,Query17b,Query17c,Query17d,Query17e,Query17f,Query18a,Query18b,Query18c,Query19a,Query19b,Query19c,Query19d,Query20a,Query20b,Query20c,Query21a,Query21b,Query21c,Query22a,Query22b,Query22c,Query22d,Query23a,Query23b,Query23c,Query24a,Query24b,Query25a,Query25b,Query25c,Query26a,Query26b,Query26c,Query27a,Query27b,Query27c,Query28a,Query28b,Query28c,Query29a,Query29b,Query29c,Query30a,Query30b,Query30c,Query31a,Query31b,Query31c,Query32a,Query32b,Query33a,Query33b,Query33c
HASH_JOIN,1106.9227081666666,1228.4485951666666,602.1053428333333,1364.3078685,2781.8828058333334,2895.5903321666665,2910.0908946666664,2887.7696881666666,1898.5413141666668,1651.304267166667,2113.0200514999997,1918.0553363333336,1140.6502111666668,2049.6500171666667,658.5046805000001,608.4323958333333,1026.458198,20268.382897166666,20414.958945000002,20084.6487535,20539.327122333332,20422.580707333334,21334.497927166667,8988.433251333334,8768.202627666666,9445.104351833334,1318.4139721666668,762.2585545000001,30788.93912716667,24687.522079000002,2242.581494,1637.5441773333332,2978.549456,4287.681273000001,1931.2054676666667,2334.3394109999995,3897.3674543333327,2026.425586666667,1484.5270810000002,2375.1925206666665,2516.805875166667,1335.4904413333334,8359.886470833333,1596.8144695,8626.021374333332,6121.952695333333,6042.613027666666,8627.975465666666,2247.2126004999996,1985.7488373333333,2659.639749,2034.482681166667,1725.707075,2434.7067921666667,2441.6003023333337,21927.140045166667,29005.369503666665,22917.44552166667,21976.446316,25673.13465383333,23928.135361499997,25663.477002166666,25389.10375883333,27633.114351,25852.41907433333,8879.6737635,1389.2407451666666,2041.3061576666666,2074.6393368333333,1971.8543971666668,3641.290696,12969.000199166665,23161.937176000003,20890.61378633333,22035.553965166666,2313.430494,2143.079520333333,2661.7032238333336,2826.0089116666663,2727.004974833333,3015.756907833333,3558.4560509999997,2614.0985828333337,2572.036730333333,2539.8232783333337,3835.596851,3376.315698666667,3459.848334,2682.0088535,3986.299452333333,21994.892840999997,21731.917371166666,22365.694384000002,2365.2205518333335,2256.6614859999995,2769.386030333333,3207.910674666667,2571.563974833333,2913.810778833333,4634.479153666667,3808.045014166666,4958.950077666666,3530.482349166666,3262.0994988333337,3835.3836125,4721.957055166667,2689.273878666667,4800.519927666667,2746.662427333333,2758.4717239999995,3086.9279881666666,3027.117859666667,3279.5821366666664
TTJHP,1115.6067289999999,1141.6632803333334,605.1966033333333,1356.83691,2883.859777,2870.055907,3050.277733333333,2897.4374318333334,1865.864883166667,1659.3035783333335,2173.227890166667,1952.2763415,1226.9311638333331,2123.5314993333327,679.2575771666667,617.1651969999999,1058.48341,20744.998475166667,20235.677923333333,20615.896993,20932.579970000003,20587.391591,21894.706839833332,8548.97398,8914.093693833333,9505.0536135,1312.6373378333335,731.3203503333333,31185.204515500005,24400.234406666666,2050.642619333333,1883.9726451666666,2674.5663998333334,4181.630604333333,2040.1915220000003,2401.5355348333333,3836.2013213333335,2196.012941666667,1582.4832141666666,2512.6210736666667,2583.991915666667,1380.5645591666664,8269.035841333332,1701.2268219999999,8768.189222666666,5946.056944000001,6012.707697166666,8873.6797595,2554.228769,2025.1969646666664,2786.2689145000004,2059.7165578333334,1735.2790603333333,2460.481341,2472.0222576666665,22260.869719333336,26827.890673499995,23023.312711833332,22519.94948766667,23241.428223833336,23164.316364500002,22283.82385783333,23541.15370683333,25661.937700833336,23701.104856833335,9132.076895833334,1484.5008575000002,1963.874498,2220.2107663333336,1980.4707716666665,3865.7053693333332,11975.887563666665,22555.53937033333,21097.485170166667,21736.608197666665,2453.992611,2404.287971666667,2775.600705166667,2812.092758166667,2750.0771998333335,3005.365637166666,3333.2794620000004,2530.7390235,2431.123852666667,2451.2722861666666,4120.0888345,3394.1855864999998,3952.324144166667,2797.884594666666,4009.3056503333332,20507.89436933333,22107.600029499998,21797.067983666668,2340.8103153333336,2322.1879286666667,2783.4229226666666,3222.781087,2540.7875341666663,2995.829208333333,3665.0476833333328,3633.8533826666667,4924.717829333333,3524.366655833334,3236.2269416666663,3973.1822076666667,4377.868805166666,2621.0342858333333,4737.872816833334,2506.5866743333336,2649.5881968333333,3111.884676333333,3018.3666064999998,3366.5872448333334
TTJHP perf improv over HJ,-0.007845191691582657,0.07064627301035642,-0.005134085815371442,0.005476006312427166,-0.03665753674196164,0.0088183832094646,-0.04817266667635276,-0.0033478236530713576,0.017211335226772585,-0.004844238173254327,-0.028493737493842788,-0.0178415108878377,-0.07564190303214635,-0.03604590127479232,-0.03151518475299072,-0.014352952318894543,-0.031199723537109897,-0.023515224693462216,0.008781845809715852,-0.0264504620429282,-0.019146335482386315,-0.008070032187826533,-0.026258359328593012,0.04889164318688624,-0.016638651313363912,-0.006347125392535261,0.004381502665539884,0.04058754602886751,-0.012870381363146466,0.011636958598518552,0.08558836108306297,-0.15048660747255746,0.10205741440831954,0.024733804103975812,-0.056434209698574156,-0.02878592698075036,0.015694217626821664,-0.0836879262262769,-0.06598473980055766,-0.05785996368893368,-0.026694963311602486,-0.033750984985210175,0.010867447759843137,-0.06538790479065093,-0.01648127707593606,0.028731968390970267,0.004949072588808241,-0.028477630101182632,-0.13662088243528445,-0.019865617741621384,-0.047611397576537144,-0.012403092393097281,-0.005546703419138071,-0.010586305059919142,-0.012459842548454725,-0.015219936274372075,0.07507157700202399,-0.004619502207022799,-0.02473116735306602,0.09471794008749569,0.03192137563000282,0.1316911634400906,0.07278516286172822,0.07133385781741719,0.08321519975807033,-0.028424820444512142,-0.06856990961772094,0.03793240880396682,-0.07016710177789073,-0.0043696809015819965,-0.061630529410863936,0.07657588250818387,0.02618078967483832,-0.009902599605219387,0.01356651927029238,-0.06075917014345361,-0.12188462857071476,-0.04279120238254829,0.004924313381514496,-0.008460646464867726,0.0034456592438455408,0.06327929466396529,0.0318884528229931,0.05478649507793133,0.034865021091064055,-0.07417150304152248,-0.005292718284723775,-0.1423402885401355,-0.04320483171241184,-0.005771317051089485,0.06760653404479416,-0.017287138171792296,0.025424044099436462,0.01032049061178628,-0.02903689502088982,-0.005068593608686614,-0.004635544390548821,0.011967985618036666,-0.028148166001650748,0.20917808413623956,0.0457430599827399,0.006903124209195708,0.0017322543291501855,0.0079312593548788,-0.035928243192561986,0.07286983892060317,0.025374727867868364,0.013050067862916601,0.08740635565946968,0.03947241011003608,-0.0080846356838691,0.0028909522431448155,-0.026529327377998867
