Algorithm,Query1a,Query1b,Query1c,Query1d,Query2a,Query2b,Query2c,Query2d,Query3a,Query3b,Query3c,Query4a,Query4b,Query4c,Query5a,Query5b,Query5c,Query6a,Query6b,Query6c,Query6d,Query6e,Query6f,Query7a,Query7b,Query7c,Query8a,Query8b,Query8c,Query8d,Query9a,Query9b,Query9c,Query9d,Query10a,Query10b,Query10c,Query11a,Query11b,Query11c,Query11d,Query12a,Query12b,Query12c,Query13a,Query13b,Query13c,Query13d,Query14a,Query14b,Query14c,Query15a,Query15b,Query15c,Query15d,Query16a,Query16b,Query16c,Query16d,Query17a,Query17b,Query17c,Query17d,Query17e,Query17f,Query18a,Query18b,Query18c,Query19a,Query19b,Query19c,Query19d,Query20a,Query20b,Query20c,Query21a,Query21b,Query21c,Query22a,Query22b,Query22c,Query22d,Query23a,Query23b,Query23c,Query24a,Query24b,Query25a,Query25b,Query25c,Query26a,Query26b,Query26c,Query27a,Query27b,Query27c,Query28a,Query28b,Query28c,Query29a,Query29b,Query29c,Query30a,Query30b,Query30c,Query31a,Query31b,Query31c,Query32a,Query32b,Query33a,Query33b,Query33c
HASH_JOIN,1288.5221055000002,911.4288565833334,543.1967025,1046.8202035,2237.2339436666666,2248.6306585,2279.147000666667,2255.1498481666667,1312.9572043333333,1611.26716,1659.1603263333334,1282.4438376666667,1201.3446970000002,1546.8281065,597.1213242499999,486.3764592222222,968.8976436666666,21093.338113500005,20646.904497666666,20525.400937666665,21012.605169833332,20441.314302666666,21310.72348516667,9320.649336166665,9113.454602,20711.35973583333,1337.973461,686.1072100000001,31138.981958833334,25710.3458145,1863.1204415,1617.068426,2904.8935858333334,4042.964826666667,2082.616456,2087.3270098333337,3016.785103833334,1607.2482351666667,1451.7974756666665,1942.7919125,1894.917458,1451.0406401666667,5874.153602833333,1571.4989759999999,6890.862897333333,6063.2571339999995,6299.750172666666,6813.8721031666655,2309.7204626666667,1712.818969,2383.338403166667,1919.4974371666667,1798.9852630000003,2581.2434056666666,2531.9036641666667,21908.435353166667,26387.710348833334,22125.59097083333,22366.97043,22443.1519565,21986.5626165,21834.863052833334,21264.887703333334,24658.978141500003,23414.20034616667,6598.766590166667,1399.8566561666667,2069.6864051666666,2209.618832,1911.9732135000002,3558.0653573333334,10657.583863333333,22309.5338415,21117.448822500002,21552.742640833334,2180.7461141666663,2024.4581305000002,2159.8420889999998,2444.4985810000003,2374.131799833333,2448.7630891666668,3219.5018010000003,2481.4397945000005,2442.2271276666665,2444.233794,3467.063681333333,3537.017225166667,3145.689319333333,2729.796167,3165.1758565,21824.176375,21565.573053666667,22714.3366525,2209.8466886666665,1885.6767160000002,2403.0376391666664,2826.5215439999997,2425.362210333333,2281.747417666667,4085.2829473333336,3471.7644280000004,4760.655488333334,3007.469160666667,2708.3175111666665,3312.701665666667,4125.629153333332,2874.9805741666664,4693.455764333334,2145.9236235,2008.7868088333335,3152.2980936666663,2889.8347995000004,3271.750580666667
TTJHP_NO_NG,1185.6047403333334,1178.4006836666667,602.9462551666667,1343.5093103333334,2830.0021728333327,3081.0739221666663,2884.5139441666665,2929.6392651666665,1980.8745586666666,1124.7488463333334,1983.9711125000001,1854.0347181666666,1151.1720855,2103.8273631666666,607.7298238333334,613.4539826666668,1104.7600835,20735.306121666665,20274.202079333336,20539.492095666665,20267.707491666664,20763.229021333336,21893.05330166667,9328.737916833334,8844.337879833334,9804.510754500001,1323.6393875,847.7377681666666,34876.13507633334,31688.8641505,2087.8348665,1708.9016828333333,3592.1607005,3762.2037490000002,1988.7616678333334,2423.282360333333,3945.4172021666673,2163.2934431666667,1712.3582433333331,2621.4493461666666,2562.7287966666668,1232.4582446666666,8197.552286,1703.9855208333336,8726.392010500002,6371.822858166667,5997.358704666668,8977.676743333333,2468.095509666667,2103.0020560000003,2615.4100751666665,1842.7536518333334,1762.6462333333336,2515.538290833333,2511.2182775,21371.157610333332,26131.691045666666,22723.613637333332,23352.889743499996,22923.269100999998,22501.667419499998,23268.978931,22490.250230999998,26097.375287333332,24323.345220499996,8961.534676833333,1370.1548629999998,1963.8993979999998,2241.208415,1867.4323511666669,2979.5947053333334,11807.032700666668,22319.402071833334,21718.70496,22313.878224833334,2461.545346833333,2567.0867766666665,2756.6343761666667,2791.4116916666667,2800.803153333333,2894.2334396666665,3376.2815103333337,2397.6747986666664,2989.9641375000006,2633.8079951666664,3920.1740741666667,3262.7445024999997,3718.9371793333335,2865.9538191666666,3826.633059333333,21921.659082333335,21394.821806,23176.780337,2524.445154,2268.574339666666,2797.8536514999996,3070.6918528333335,2625.9365928333336,3130.2867125,3624.0750616666664,3442.997233666667,4891.985604333334,3457.9126295,3325.3990680000006,3777.3421950000006,4696.2086485,2708.532163,5058.1803033333335,2686.378900166667,2820.058032166667,3256.8023248333334,3152.814854333333,3267.8844661666667
TTJHP,1186.8938446666666,1159.0659078333335,567.9842128333332,1289.4389661666667,2909.7056578333336,2948.291165666667,2809.9304866666666,2872.5799288333333,1991.1936198333333,1191.8347301666668,2149.6814765,1861.9912911666663,1133.6459728333334,2112.3762076666667,700.7491995,588.0178345,1183.3085638333334,20587.637869166665,20811.7253205,20509.437444,20749.500976833333,20712.461551833334,21659.55545533333,9449.7910535,9063.007745333332,9877.239540666666,1342.4410876666666,770.9151538333334,34922.53144300001,33450.512654166676,2221.245635333333,1751.7205921666666,3592.8453741666667,4087.7650224999998,2020.2419971666666,2380.239334,3783.9973248333336,2215.731336166667,1644.5480123333334,2575.1265774999997,2550.5386461666667,1286.480577,8357.322060166667,1643.6083053333332,8729.426472833333,6466.8587376666665,6171.3398326666675,8891.8182675,2555.282259666667,2088.1033218333337,2688.672190333333,1956.8787811666668,1754.4779808333333,2505.5366021666664,2440.51366,20530.486571,25786.81974016667,22936.265223833336,22918.064095666665,23202.046906833333,22278.0180865,21648.106658499997,22656.387950166667,25924.150411500003,24406.703569666668,9227.133671333331,1380.2022488333332,1969.0600733333333,2217.1305356666667,1911.0096629999998,2891.411815833333,11824.008603333334,23239.979553,20824.010874333337,21859.379685333333,2442.1880825000003,2224.8952095,2818.852741666667,2712.456592,2759.434605,2814.422455,3359.676767833333,2407.374204,2845.349779,2546.4199101666663,3799.291241166667,3247.289006333334,3837.9019140000005,2754.0248828333333,3977.4502586666663,22350.658036166667,21351.230506,22299.58641583333,2598.5129495,2264.4177315,2936.136735,3038.829938166667,2712.083077,2918.827199,3679.3381970000005,3527.1857349999996,5026.1276765,3424.072829666667,3413.2402355,3794.7005811666663,4492.564093666667,2761.4400414999996,5322.8556241666665,2761.3830278333335,2727.3531614999997,3160.5820246666663,3097.5818854999998,3277.8771286666665
TTJHP_NO_NG perf improv over HJ,0.07987240942733422,-0.29291570609704926,-0.10999616233249622,-0.28341935495834497,-0.2649558535640494,-0.3702000862257949,-0.26561118845029547,-0.29908851402860376,-0.5087122048829268,0.30194763832129906,-0.1957681732207781,-0.44570441504867525,0.0417637099704117,-0.360091243704503,-0.017766070566409636,-0.261274000899751,-0.14022372819401216,0.016973699938190232,0.01805124920180893,-6.865229109430082E-4,0.035450039257201554,-0.015748239760917684,-0.02732567089546876,-8.678130004615072E-4,0.02952960583219522,0.5266119231400859,0.010713271912947107,-0.23557624203754748,-0.12001526326199853,-0.2325335636920241,-0.12061186168892125,-0.056789963465240074,-0.23658942896164947,0.06944435326639924,0.045065805514151194,-0.1609500327056202,-0.3078217593799936,-0.3459610008172383,-0.1794745975481304,-0.34932070146069566,-0.3524223896124276,0.150638369077584,-0.39552909921286383,-0.08430584229240613,-0.2663714458572368,-0.05089108334798649,0.048000549182412505,-0.31755874008275936,-0.0685689240580871,-0.22780170821426743,-0.09737252237938734,0.039981186662386675,0.02019973727081423,0.025454831066721348,0.008169894834239197,0.024523784294603994,0.009702217425544347,-0.027028551114785304,-0.0440792514384343,-0.021392589839010757,-0.02342816437406335,-0.06568009493334438,-0.057623747877802584,-0.058331579580443695,-0.038828781717594185,-0.35806207938732215,0.021217738999078355,0.05111257768451549,-0.014296394718634416,0.023295756456649372,0.16258010854346613,-0.10785266642732533,-4.4233243076449626E-4,-0.02847200637509663,-0.035315022161400915,-0.12876291781171842,-0.2680364873896642,-0.27631292593384915,-0.14191585683995386,-0.17971679311567823,-0.18191647549359166,-0.04869688511577675,0.03375661018211903,-0.22427767001206336,-0.07755976602239309,-0.13068995394370156,0.07754350776557022,-0.18223282778653074,-0.04987832198339613,-0.20897960581715097,-0.004466730183000379,0.00791777001435328,-0.020359110264798513,-0.14236212265166218,-0.20305581567496325,-0.16429872170884882,-0.08638544056090657,-0.08269873326361186,-0.3718813433351251,0.11289496752427403,0.008286044439341627,-0.027586561624096367,-0.1497749252841825,-0.2278468289958783,-0.14026029996873468,-0.13830120787896402,0.05789549072515484,-0.07770916725616693,-0.2518520560322575,-0.40386128571030644,-0.033151760417781624,-0.09100176068155649,0.0011816654126526715
TTJHP perf improv over HJ,0.07887195757025649,-0.2717020088417162,-0.04563265980675429,-0.23176736736211334,-0.3005817590379189,-0.31114958987234975,-0.23288690279509916,-0.27378672027874723,-0.5165716089309865,0.26031215694443455,-0.29564421375160005,-0.45190864229536404,0.05635245599012853,-0.36561793698352774,-0.17354576204452157,-0.2089767573050623,-0.22129367489764631,0.023974405644675355,-0.007982834562535112,7.777433296014785E-4,0.012521255259567899,-0.013264668071333151,-0.016368846905149274,-0.013855442113054155,0.005535426341575951,0.5231003822710025,-0.003339099613625705,-0.1236074225678714,-0.12150524025379632,-0.30105261498666475,-0.19221795105474035,-0.08326930635813835,-0.23682512560472296,-0.011081025374704958,0.02995004608440183,-0.14032891003027564,-0.25431450852270765,-0.37858688389656403,-0.13276682174843685,-0.32547729941201287,-0.3459893123042127,0.11340830753559407,-0.42272787285228725,-0.04588569921749242,-0.2668118061399099,-0.06656514720503143,0.020383401957294257,-0.30495819893179893,-0.10631667380064216,-0.2191033376121687,-0.12811180601167627,-0.01947454749154446,0.024740214987890634,0.02932958718027103,0.03609537181847954,0.06289580976249388,0.022771608476945086,-0.03663966553791317,-0.024638726437779063,-0.03381409847441414,-0.013256072587775754,0.00855312872269667,-0.06543651987474222,-0.05130675986409868,-0.042388943838625986,-0.3983118731739046,0.014040299945534844,0.04861912006675723,-0.0033995472693665756,5.039560665374027E-4,0.18736405168218656,-0.10944551363212844,-0.04170619243371161,0.013895520743680759,-0.014227286504087501,-0.11988647675900568,-0.09900776705641026,-0.3051198307612327,-0.10961675866074053,-0.1622920872353067,-0.14932410875147986,-0.043539334809439584,0.029847828935508882,-0.16506353842628954,-0.041807013886113596,-0.09582389894424115,0.08191314895835168,-0.22005116348024104,-0.008875650177192645,-0.25662852207676895,-0.024123781448621488,0.009939107443760864,0.018259403433690778,-0.1758792873852436,-0.20085150985127823,-0.22184383929092497,-0.07511295805168904,-0.11821775133012427,-0.27920696936070855,0.09936759719380352,-0.015963441111678776,-0.05576378900284719,-0.13852300613704427,-0.2602806803215893,-0.1455002484816269,-0.08894035956597472,0.03949262603263934,-0.1341015855771539,-0.2868039652452867,-0.3577116045898352,-0.0026279021697355716,-0.071888914216115,-0.0018725596126436253
