Algorithm,Q1P1,Q1P2,Q1P3,Q2P1,Q2P2,Q2P3,Q3P1,Q3P2,Q3P3,Q3P4,Q4P1,Q4P2,Q4P3
HASH_JOIN,167.2171159275022,78.41765093505903,51.3657570464188,2655.60341824,2615.9971478199996,2535.2567632399996,2646.78162806,2512.87153954,2453.45552872,886.1249004900002,1404.5083945000003,1363.74910027,955.1642334666666
Yannakakis1Pass,251.2669208715079,91.91598403513245,62.333224302120406,1684.21982824,1575.26513301,1491.38212645,2013.3161322800006,1492.0257495,1447.5001755199999,909.2245825166668,1427.1453950000002,1257.75978146,1071.7321549166666
TTJHP,128.95544969837132,51.777564645231365,36.595917030301464,549.8718483150002,468.359657274,454.16474630199997,732.7155825149999,504.7295028330001,494.2489554270001,514.1588979520001,718.40158143,589.8646987866666,553.1119014680003
Yannakakis1Pass perf improv over HJ,-0.5026387668379947,-0.17213386194457628,-0.21351709555824125,0.36578639089257686,0.39783377274599757,0.41174316224126817,0.23933424996768918,0.4062467077910689,0.41001572737893494,-0.026068201010820503,-0.016117383554733807,0.07771907515027202,-0.12203966330159699
TTJHP perf improv over HJ,0.22881429342268647,0.33972053449917095,0.2875425354437968,0.7929390192307301,0.8209632385630465,0.8208604537074233,0.7231673460526264,0.7991423378031515,0.7985498617597294,0.4197670129033889,0.4885031771663079,0.5674683131450771,0.42092481890727873
