Algorithm,Query3W,Query7W,Query8W,Query9W,Query10W,Query11W,Query12W,Query14W,Query15W,Query16W,Query18W,Query19W,Query20W
HASH_JOIN,1047.6226581899998,2158.2876469033336,2949.16153926,4734.1065475,535.1605788370001,188.4187409194382,388.0062030113333,106.12465300624973,57.64217676482014,420.2852390237143,1286.9775380199994,312.258292350207,114.09037534786377
TTJHP,1022.2055728933333,2014.8328013566668,1377.8178671800001,4778.458101440001,514.2553175130001,188.33138705734268,392.24892246580947,107.19710956434176,57.33728585768254,413.1711003476666,1296.77830311,312.35753421148866,112.7271509675576
YannakakisB,2504.18415408,5777.1078304799985,5011.595446380001,10306.01102842,1512.78247848,430.7722482993333,1058.4867785233337,243.66323516653975,66.67780835901534,1283.0806333899998,4466.284106200002,595.9441764741817,119.57884025968953
Yannakakis,3307.60561402,6979.066530939999,6108.987867200001,14149.944943079998,1804.30040334,458.8198264706666,1087.8660429233335,247.73650863015072,65.39696594953523,1314.2594597899997,5260.350309619999,638.6313720072626,120.2259431535621
YannakakisB perf improv over HJ,-1.3903493633924766,-1.6767089357940186,-0.6993289040509811,-1.1769706543386582,-1.8267823496408266,-1.2862494792039698,-1.7280150943680048,-1.296009723133703,-0.15675382335161533,-2.0528805540981723,-2.470366789051602,-0.9084975197578181,-0.0481062920083427
Yannakakis perf improv over HJ,-2.1572490229780072,-2.2336127860220203,-1.0714320954873366,-1.9889367298994023,-2.371512167919895,-1.4351071673217648,-1.803733637453105,-1.3343916951658858,-0.13453324665989969,-2.127065473065171,-3.087367614599544,-1.0452022817412274,-0.053778136735818986
TTJHP perf improv over HJ,0.02426167962096216,0.06646697244108904,0.5328103093580556,-0.009368516212087091,0.03906352999585818,4.6361557066587855E-4,-0.010934669140720535,-0.010105630762617156,0.00528937184974048,0.01692692965513909,-0.007615335000390887,-3.178197784107277E-4,0.011948636124210009
