Algorithm,Query3W,Query7W,Query8W,Query9W,Query10W,Query11W,Query12W,Query14W,Query15W,Query16W,Query18W,Query19W,Query20W
HASH_JOIN,1112.0594786666668,2270.7850985,3054.2126588333335,7110.205084,560.7368378333334,194.82395925,305.3157311666667,115.14281319444444,32.76432938888889,475.0193155,1363.0927176666667,332.03345833333333,96.50844416666666
TTJHP_NO_NG,1155.4555953333333,2383.825853166667,3086.659209333333,5765.618279333333,543.5316621666667,210.25496041666668,334.33252741666666,114.38829208333334,31.538300222222222,431.87736399999994,1516.2172625,339.64817725,99.22871875
TTJHP_NO_NG perf improv over HJ,-0.03902319749902,-0.049780472287464676,-0.010623540049235963,0.18910661349169425,0.03068315563704872,-0.07920484331634726,-0.09503865437631247,0.006552915376810579,0.037419632555715926,0.09082146786934196,-0.11233611833496625,-0.022933589147579654,-0.028186907444446182
