Algorithm,Query3W,Query7W,Query8W,Query9W,Query10W,Query11W,Query12W,Query14W,Query15W,Query16W,Query18W,Query19W,Query20W
HASH_JOIN,1032.8597239166666,2179.587742333333,3094.2148603333335,4892.038447999999,587.709829,204.58401877222227,435.0417594444444,112.16858298703704,38.420362149335226,611.3841357222221,1388.8805306666666,326.96025063518516,100.98985770252524
TTJHP,1175.6561031666668,2399.956199666667,2255.5291373333334,4377.157484,552.2975283333334,222.5913078333333,428.3821341666667,115.91061147222221,33.49893894444445,573.6236548333333,1448.9743159999998,367.4993599166667,101.94315499999999
TTJHP perf improv over HJ,-0.138253410355191,-0.10110556829312178,0.2710496073661963,0.10524875662220043,0.06025473612874802,-0.08801904063268899,0.015308013847411246,-0.0333607538361934,0.12809413887775997,0.06176228443396358,-0.04326778582207359,-0.12398788293906153,-0.009439535010364817
